x,y,pmi,count
mouth,in,0.6518885532356827,10
not,doubt,0.6515853614624656,17
doubt,not,0.6515853614624656,17
me,repent,0.6514460146506248,5
me,satisfied,0.6514460146506248,5
me,sour,0.6514460146506248,5
repent,me,0.6514460146506248,5
satisfied,me,0.6514460146506248,5
sour,me,0.6514460146506248,5
are,those,0.6514174792531373,16
those,are,0.6514174792531373,16
but,doubt,0.650918413061253,13
doubt,but,0.650918413061253,13
our,purpose,0.650526691555385,6
purpose,our,0.650526691555385,6
a,hundred,0.6503629854561814,10
a,tomb,0.6503629854561814,5
a,subject,0.6503629854561814,15
a,sceptre,0.6503629854561814,5
hundred,a,0.6503629854561814,10
tomb,a,0.6503629854561814,5
subject,a,0.6503629854561814,15
sceptre,a,0.6503629854561814,5
you,please,0.6503589190094106,42
please,you,0.6503589190094106,42
him,pluck,0.6501353230530107,8
there,comfort,0.6501353230530107,5
pluck,him,0.6501353230530107,8
comfort,there,0.6501353230530107,5
thee,left,0.6500946816079218,7
left,thee,0.6500946816079218,7
ere,time,0.6498224819864111,5
time,ere,0.6498224819864111,5
unto,brother,0.6495240710423197,5
brother,unto,0.6495240710423197,5
speak,st,0.6494814576407348,10
st,speak,0.6494814576407348,10
is,hot,0.6487151305450999,10
hot,is,0.6487151305450999,10
his,scorn,0.6485875407243017,5
his,pride,0.6485875407243017,5
pride,his,0.6485875407243017,5
scorn,his,0.6485875407243017,5
good,news,0.6484139370116669,12
news,good,0.6484139370116669,12
men,call,0.648396226248379,6
call,men,0.648396226248379,6
the,seas,0.6483672465571928,11
seas,the,0.6483672465571928,11
time,day,0.6479218466469769,10
day,time,0.6479218466469769,10
can,nothing,0.6476058812042271,6
nothing,can,0.6476058812042271,6
though,cannot,0.6474409159921982,5
cannot,though,0.6474409159921982,5
so,fast,0.6473601395608478,7
fast,so,0.6473601395608478,7
sit,come,0.6473561011336328,5
come,sit,0.6473561011336328,5
to,execute,0.6472524610177057,6
execute,to,0.6472524610177057,6
on,sit,0.6465935118562127,6
sit,on,0.6465935118562127,6
true,love,0.6460836937358635,13
love,true,0.6460836937358635,13
what,canst,0.6455600361276419,9
canst,what,0.6455600361276419,9
ll,i,0.6454034301336009,436
i,ll,0.6454034301336009,436
with,shore,0.6453254978695772,6
shore,with,0.6453254978695772,6
the,market,0.6447631222883676,10
market,the,0.6447631222883676,10
shall,pleasure,0.6444541258456611,5
pleasure,shall,0.6444541258456611,5
you,pray,0.6444354058524729,81
pray,you,0.6444354058524729,81
done,when,0.6440611753408176,12
when,done,0.6440611753408176,12
t,on,0.6434913952247303,31
on,t,0.6434913952247303,31
me,walk,0.6434770849793494,6
walk,me,0.6434770849793494,6
than,far,0.6434303916687031,6
far,than,0.6434303916687031,6
poor,heart,0.6433953749799598,6
heart,poor,0.6433953749799598,6
now,sit,0.6428005228390736,6
sit,now,0.6428005228390736,6
bid,father,0.6425907694025388,5
father,bid,0.6425907694025388,5
one,three,0.6423252270635395,5
three,one,0.6423252270635395,5
time,long,0.6422693440959653,5
long,time,0.6422693440959653,5
would,ah,0.6421995004969818,5
ah,would,0.6421995004969818,5
please,sir,0.6414040763564841,8
sir,please,0.6414040763564841,8
i,thank,0.6413542862180629,49
thank,i,0.6413542862180629,49
men,er,0.6413343717608921,5
er,men,0.6413343717608921,5
they,were,0.6409389075331643,34
were,they,0.6409389075331643,34
too,stay,0.6409362742635271,7
stay,too,0.6409362742635271,7
you,thank,0.6407075333332297,30
thank,you,0.6407075333332297,30
must,morrow,0.6404570510719924,5
morrow,must,0.6404570510719924,5
more,much,0.6404109253560162,19
much,more,0.6404109253560162,19
hear,nothing,0.640401407960846,5
nothing,hear,0.640401407960846,5
die,should,0.6403944530731951,8
should,die,0.6403944530731951,8
t,do,0.6402742504711605,35
do,t,0.6402742504711605,35
not,deserve,0.6402623313650748,5
deserve,not,0.6402623313650748,5
him,fetch,0.6401511021464099,6
fetch,him,0.6401511021464099,6
gods,o,0.6401411723513435,7
o,gods,0.6401411723513435,7
that,worn,0.6400399014078935,5
worn,that,0.6400399014078935,5
yield,will,0.6398731536685045,7
will,grant,0.6398731536685045,5
will,yield,0.6398731536685045,7
grant,will,0.6398731536685045,5
against,life,0.6398615763414287,6
life,against,0.6398615763414287,6
of,wine,0.6397540873259072,7
of,ely,0.6397540873259072,7
wine,of,0.6397540873259072,7
ely,of,0.6397540873259072,7
i,wait,0.6391328262241048,6
wait,i,0.6391328262241048,6
very,tis,0.6387323418357507,9
tis,very,0.6387323418357507,9
suffer,d,0.6384168354783194,6
d,suffer,0.6384168354783194,6
he,himself,0.6380861846355401,27
himself,he,0.6380861846355401,27
me,wouldst,0.6378732074613509,7
wouldst,me,0.6378732074613509,7
have,lived,0.6377112390893107,5
have,oft,0.6377112390893107,5
lived,have,0.6377112390893107,5
oft,have,0.6377112390893107,5
no,having,0.6375868409936772,6
having,no,0.6375868409936772,6
be,bold,0.6372414775703849,9
be,sworn,0.6372414775703849,9
bold,be,0.6372414775703849,9
sworn,be,0.6372414775703849,9
at,mercy,0.6370481939499824,5
on,straight,0.6370481939499824,5
mercy,at,0.6370481939499824,5
straight,on,0.6370481939499824,5
son,brother,0.6369883854967371,9
brother,son,0.6369883854967371,9
upon,stand,0.6368733923851739,9
stand,upon,0.6368733923851739,9
which,under,0.63679981276969,5
under,which,0.63679981276969,5
in,bosom,0.6367372091630619,13
bosom,in,0.6367372091630619,13
he,kept,0.6365515735620721,5
he,alive,0.6365515735620721,5
kept,he,0.6365515735620721,5
alive,he,0.6365515735620721,5
go,hither,0.6363861595505872,5
hither,go,0.6363861595505872,5
my,heart,0.6363830969222369,108
heart,my,0.6363830969222369,108
by,lose,0.6360922456695423,6
lose,by,0.6360922456695423,6
and,goods,0.6356677994524589,6
goods,and,0.6356677994524589,6
my,kin,0.6352850066231848,5
kin,my,0.6352850066231848,5
did,never,0.6346942885565049,11
did,bid,0.6346942885565049,5
never,did,0.6346942885565049,11
bid,did,0.6346942885565049,5
he,knew,0.6342597767824872,9
knew,he,0.6342597767824872,9
you,sends,0.6340769544342167,5
you,froth,0.6340769544342167,5
you,rogue,0.6340769544342167,5
sends,you,0.6340769544342167,5
rogue,you,0.6340769544342167,5
froth,you,0.6340769544342167,5
whom,god,0.6339124800971236,5
god,whom,0.6339124800971236,5
a,plague,0.6337637236367197,7
plague,a,0.6337637236367197,7
ever,man,0.6337343698286922,8
man,ever,0.6337343698286922,8
for,received,0.6335015665629176,5
received,for,0.6335015665629176,5
speak,tongue,0.6330910414525656,5
tongue,speak,0.6330910414525656,5
s,slander,0.6328449125245251,5
slander,s,0.6328449125245251,5
no,better,0.6325073154644022,17
better,no,0.6325073154644022,17
a,little,0.6321699806301624,51
little,a,0.6321699806301624,51
so,hours,0.631923169380001,8
hours,so,0.631923169380001,8
their,them,0.6318766685520854,33
them,their,0.6318766685520854,33
hath,set,0.6317271246462172,8
set,hath,0.6317271246462172,8
see,how,0.631567285836013,25
how,see,0.631567285836013,25
in,throne,0.6311333316450634,11
throne,in,0.6311333316450634,11
one,thousand,0.6310442166538504,5
thousand,one,0.6310442166538504,5
she,doth,0.6310416641500556,16
doth,she,0.6310416641500556,16
be,masters,0.6309012995393659,6
be,plain,0.6309012995393659,6
masters,be,0.6309012995393659,6
plain,be,0.6309012995393659,6
city,here,0.6308128506029589,5
here,city,0.6308128506029589,5
upon,earth,0.6307992446729808,6
earth,upon,0.6307992446729808,6
let,see,0.6307678479997769,26
see,let,0.6307678479997769,26
before,was,0.6306462073253339,16
was,before,0.6306462073253339,16
take,again,0.6305612098728847,8
again,take,0.6305612098728847,8
did,place,0.6301466608057843,5
place,did,0.6301466608057843,5
thy,hadst,0.6301466608057843,5
thy,wit,0.6301466608057843,5
hadst,thy,0.6301466608057843,5
wit,thy,0.6301466608057843,5
any,can,0.6301364719594185,8
can,any,0.6301364719594185,8
with,wash,0.6300855313128404,8
wash,with,0.6300855313128404,8
i,fain,0.6293729889349486,11
fain,i,0.6293729889349486,11
more,grief,0.6293390874883131,6
grief,more,0.6293390874883131,6
speak,words,0.6290882989988916,5
words,speak,0.6290882989988916,5
say,lies,0.6288986093335466,5
lies,say,0.6288986093335466,5
till,had,0.6288393483002414,8
had,till,0.6288393483002414,8
so,bad,0.6287180295047896,6
bad,so,0.6287180295047896,6
most,whose,0.6286819225475105,5
whose,most,0.6286819225475105,5
his,hide,0.6283841546360147,5
his,stir,0.6283841546360147,5
stir,his,0.6283841546360147,5
hide,his,0.6283841546360147,5
the,senate,0.6281638604689059,14
senate,the,0.6281638604689059,14
me,gives,0.6279649188011018,5
gives,me,0.6279649188011018,5
give,way,0.627796951660486,7
way,give,0.627796951660486,7
no,there,0.6273676758119912,56
there,no,0.6273676758119912,56
him,loved,0.6271861249820422,6
loved,him,0.6271861249820422,6
upon,put,0.6269388238597426,7
put,upon,0.6269388238597426,7
as,free,0.6267216148220383,9
free,as,0.6267216148220383,9
good,madam,0.6266759398499119,10
madam,good,0.6266759398499119,10
d,dream,0.6265176121786118,8
dream,d,0.6265176121786118,8
good,lords,0.6262773216650632,11
lords,good,0.6262773216650632,11
die,or,0.6262314214058806,12
or,die,0.6262314214058806,12
o,deep,0.6261304579085287,5
deep,o,0.6261304579085287,5
by,holy,0.6261080247629414,9
holy,by,0.6261080247629414,9
to,stale,0.6260631619477676,5
to,purge,0.6260631619477676,5
stale,to,0.6260631619477676,5
purge,to,0.6260631619477676,5
will,attend,0.6256327145538942,5
attend,will,0.6256327145538942,5
their,men,0.6256115874980592,14
men,their,0.6256115874980592,14
done,hath,0.6253683802777691,12
hath,done,0.6253683802777691,12
man,young,0.6253012022918294,6
young,man,0.6253012022918294,6
of,norfolk,0.6251953671549823,22
norfolk,of,0.6251953671549823,22
the,people,0.6250190640926104,86
people,the,0.6250190640926104,86
did,ever,0.6250070211533733,7
ever,did,0.6250070211533733,7
a,gentlewoman,0.6248088809837933,6
gentlewoman,a,0.6248088809837933,6
any,pray,0.6247999348511566,5
pray,any,0.6247999348511566,5
no,mean,0.6246218638293095,11
mean,no,0.6246218638293095,11
we,while,0.6238238808831812,11
while,we,0.6238238808831812,11
let,pray,0.62380040740903,14
pray,let,0.62380040740903,14
nay,then,0.62306614801731,13
then,nay,0.62306614801731,13
art,hast,0.6230589512175169,5
hast,art,0.6230589512175169,5
if,swear,0.6229787663727983,8
swear,if,0.6229787663727983,8
d,vow,0.6226225682950876,6
vow,d,0.6226225682950876,6
which,nature,0.6223000159394568,6
nature,which,0.6223000159394568,6
were,shame,0.6221777311345089,5
shame,were,0.6221777311345089,5
at,present,0.6220710379803295,5
present,at,0.6220710379803295,5
his,head,0.6218532874770569,30
head,his,0.6218532874770569,30
shall,highness,0.621591242886157,5
shall,serve,0.621591242886157,5
serve,shall,0.621591242886157,5
highness,shall,0.621591242886157,5
s,point,0.6209456892248174,10
point,s,0.6209456892248174,10
at,hour,0.6208459469510231,6
hour,at,0.6208459469510231,6
must,farewell,0.6207129928762352,5
farewell,must,0.6207129928762352,5
is,changed,0.6206864069448563,5
changed,is,0.6206864069448563,5
thou,wherein,0.6206465310990907,6
wherein,thou,0.6206465310990907,6
do,duty,0.6206332399640831,5
duty,do,0.6206332399640831,5
will,follow,0.6205679984731178,11
follow,will,0.6205679984731178,11
why,warwick,0.6205041472449427,7
warwick,why,0.6205041472449427,7
in,sign,0.6197038698642815,5
in,countenance,0.6197038698642815,5
countenance,in,0.6197038698642815,5
sign,in,0.6197038698642815,5
would,thought,0.6196602951987454,7
thought,would,0.6196602951987454,7
nature,by,0.6195771576039836,9
by,nature,0.6195771576039836,9
s,daughter,0.6192721053352512,35
daughter,s,0.6192721053352512,35
why,stay,0.6192531781171923,8
stay,why,0.6192531781171923,8
the,statue,0.6192090178159795,6
the,whereon,0.6192090178159795,6
the,sitting,0.6192090178159795,6
the,prettiest,0.6192090178159795,6
the,shines,0.6192090178159795,6
statue,the,0.6192090178159795,6
whereon,the,0.6192090178159795,6
sitting,the,0.6192090178159795,6
prettiest,the,0.6192090178159795,6
shines,the,0.6192090178159795,6
ll,keep,0.6191427857824164,9
keep,ll,0.6191427857824164,9
if,trust,0.6189882836399935,5
trust,if,0.6189882836399935,5
tis,bring,0.6189882836399935,5
bring,tis,0.6189882836399935,5
were,better,0.6187979904831283,8
better,were,0.6187979904831283,8
his,breast,0.6186243173468585,6
his,sake,0.6186243173468585,8
breast,his,0.6186243173468585,6
sake,his,0.6186243173468585,8
so,brief,0.6186177026004638,5
brief,so,0.6186177026004638,5
of,odd,0.6185647882559692,5
of,forfeit,0.6185647882559692,5
of,wooing,0.6185647882559692,5
odd,of,0.6185647882559692,5
forfeit,of,0.6185647882559692,5
wooing,of,0.6185647882559692,5
and,betwixt,0.6182937033830361,14
betwixt,and,0.6182937033830361,14
d,murder,0.6182134493900324,7
murder,d,0.6182134493900324,7
o,fire,0.6181615282372533,6
fire,o,0.6181615282372533,6
himself,had,0.6181395029566978,6
had,himself,0.6181395029566978,6
with,bound,0.6180023706583424,11
bound,with,0.6180023706583424,11
i,henceforth,0.6179435271541669,5
henceforth,i,0.6179435271541669,5
speak,fair,0.6177817486155468,8
fair,speak,0.6177817486155468,8
you,mistake,0.6174776926147549,7
mistake,you,0.6174776926147549,7
all,run,0.6170594332586521,5
run,all,0.6170594332586521,5
the,gods,0.6168293160706247,52
gods,the,0.6168293160706247,52
them,put,0.6165867859580654,8
put,them,0.6165867859580654,8
good,lord,0.6165161628677865,67
lord,good,0.6165161628677865,67
blood,much,0.6161508257426433,6
much,blood,0.6161508257426433,6
father,pardon,0.6159930009087439,5
pardon,father,0.6159930009087439,5
good,gods,0.6151325498203384,6
gods,good,0.6151325498203384,6
now,alone,0.6147717992388301,5
alone,now,0.6147717992388301,5
in,mantua,0.6145642302118705,6
mantua,in,0.6145642302118705,6
they,say,0.6144914224795474,36
say,they,0.6144914224795474,36
a,man,0.6142014328241617,156
man,a,0.6142014328241617,156
is,living,0.6139530242858879,8
living,is,0.6139530242858879,8
not,drunk,0.6139333926427256,5
drunk,not,0.6139333926427256,5
be,must,0.6136126524582961,91
must,be,0.6136126524582961,91
the,moon,0.613605140297981,22
moon,the,0.613605140297981,22
a,burthen,0.6125744245667817,5
burthen,a,0.6125744245667817,5
to,wont,0.6124903547584937,9
to,add,0.6124903547584937,9
wont,to,0.6124903547584937,9
add,to,0.6124903547584937,9
be,angry,0.6124178938453527,6
be,quiet,0.6124178938453527,5
angry,be,0.6124178938453527,6
quiet,be,0.6124178938453527,5
your,knees,0.6117923345266758,5
your,glad,0.6117923345266758,5
your,certain,0.6117923345266758,5
knees,your,0.6117923345266758,5
glad,your,0.6117923345266758,5
certain,your,0.6117923345266758,5
his,wounds,0.611784892816553,7
wounds,his,0.611784892816553,7
thee,hast,0.6113528356984131,17
hast,thee,0.6113528356984131,17
men,when,0.6111556710870896,13
when,men,0.6111556710870896,13
live,brother,0.6108946686861888,5
brother,live,0.6108946686861888,5
and,twixt,0.6108442157274268,17
twixt,and,0.6108442157274268,17
what,nurse,0.61079792986843,9
nurse,what,0.61079792986843,9
his,face,0.6106553876755831,24
face,his,0.6106553876755831,24
me,let,0.6106519436214997,132
let,me,0.6106519436214997,132
of,isle,0.6105958585846938,6
of,hereford,0.6105958585846938,18
isle,of,0.6105958585846938,6
hereford,of,0.6105958585846938,18
s,woman,0.6105685178133728,19
woman,s,0.6105685178133728,19
be,shall,0.6103349426970602,208
shall,be,0.6103349426970602,208
make,peace,0.6103176489606701,7
peace,make,0.6103176489606701,7
that,thinks,0.6100766780304502,7
thinks,that,0.6100766780304502,7
are,full,0.6100247940949123,10
full,are,0.6100247940949123,10
may,bring,0.6098173203148273,6
thee,bring,0.6098173203148273,11
bring,thee,0.6098173203148273,11
bring,may,0.6098173203148273,6
would,please,0.6097895411724512,7
please,would,0.6097895411724512,7
my,cell,0.6097309021507966,6
cell,my,0.6097309021507966,6
her,married,0.6094933408280361,5
married,her,0.6094933408280361,5
why,should,0.609394489957186,19
should,why,0.609394489957186,19
s,gloucester,0.6093638166750023,10
s,church,0.6093638166750023,5
gloucester,s,0.6093638166750023,10
church,s,0.6093638166750023,5
where,romeo,0.6092990690816057,6
romeo,where,0.6092990690816057,6
i,tarry,0.6091696028466617,7
tarry,i,0.6091696028466617,7
have,found,0.6090660576397807,10
found,have,0.6090660576397807,10
were,dead,0.6088137695765274,8
dead,were,0.6088137695765274,8
for,winter,0.6086779828378854,5
winter,for,0.6086779828378854,5
you,hie,0.6085228499618286,6
you,ld,0.6085228499618286,12
of,talk,0.6085228499618286,38
ld,you,0.6085228499618286,12
hie,you,0.6085228499618286,6
talk,of,0.6085228499618286,38
still,tis,0.6082644182482204,6
tis,still,0.6082644182482204,6
please,your,0.6078709130135828,21
your,please,0.6078709130135828,21
dear,father,0.6074771499862143,5
father,dear,0.6074771499862143,5
a,soldier,0.6074347849143706,14
soldier,a,0.6074347849143706,14
why,nothing,0.607342701186972,7
nothing,why,0.607342701186972,7
for,thank,0.6073396320656231,18
thank,for,0.6073396320656231,18
when,sorrow,0.6072837778462801,5
sorrow,when,0.6072837778462801,5
do,remember,0.6070604327748093,6
remember,do,0.6070604327748093,6
tongue,thy,0.6070228619586465,16
thy,tongue,0.6070228619586465,16
the,volsces,0.6069745613989678,15
the,east,0.6069745613989678,10
the,compass,0.6069745613989678,5
the,temples,0.6069745613989678,5
the,flood,0.6069745613989678,5
volsces,the,0.6069745613989678,15
east,the,0.6069745613989678,10
compass,the,0.6069745613989678,5
temples,the,0.6069745613989678,5
flood,the,0.6069745613989678,5
more,words,0.6068529393406261,9
words,more,0.6068529393406261,9
for,sent,0.606825977976292,13
sent,for,0.606825977976292,13
one,part,0.6066848707944057,6
part,one,0.6066848707944057,6
come,bid,0.6061462383236784,8
bid,come,0.6061462383236784,8
me,promised,0.6056885240899497,5
promised,me,0.6056885240899497,5
i,warrant,0.6053543998461463,34
warrant,i,0.6053543998461463,34
this,action,0.6049315444914488,5
this,letter,0.6049315444914488,5
action,this,0.6049315444914488,5
letter,this,0.6049315444914488,5
tis,gone,0.6047478445253832,6
gone,tis,0.6047478445253832,6
i,wot,0.604370719964893,9
wot,i,0.604370719964893,9
let,rest,0.6042782677065548,8
rest,let,0.6042782677065548,8
my,kingdom,0.6041270246327981,11
kingdom,my,0.6041270246327981,11
so,hot,0.6038944457797575,5
hot,so,0.6038944457797575,5
before,never,0.6038624759257254,6
never,before,0.6038624759257254,6
bold,thy,0.6038177220834351,5
thy,bold,0.6038177220834351,5
too,long,0.6035365177706447,5
long,too,0.6035365177706447,5
if,wilt,0.6033832103094174,10
if,ever,0.6033832103094174,16
ever,if,0.6033832103094174,16
wilt,if,0.6033832103094174,10
most,sweet,0.6031278180751223,6
sweet,most,0.6031278180751223,6
is,worth,0.6029576399844248,9
worth,is,0.6029576399844248,9
him,took,0.60236254125701,6
him,prison,0.60236254125701,7
took,him,0.60236254125701,6
prison,him,0.60236254125701,7
sir,ay,0.6013442653347051,15
ay,sir,0.6013442653347051,15
with,march,0.6011218353775237,8
march,with,0.6011218353775237,8
of,rid,0.6008360212955375,8
rid,of,0.6008360212955375,8
for,hundred,0.6007090531666099,6
hundred,for,0.6007090531666099,6
was,never,0.6005345325767979,16
never,was,0.6005345325767979,16
are,children,0.6002649568057561,6
children,are,0.6002649568057561,6
even,now,0.6001562677025414,14
now,even,0.6001562677025414,14
report,her,0.5999480229218056,5
her,report,0.5999480229218056,5
we,our,0.5998668458277755,96
our,we,0.5998668458277755,96
too,little,0.5998086452514014,5
little,too,0.5998086452514014,5
was,when,0.5995910290949025,33
when,was,0.5995910290949025,33
at,night,0.5995318326820931,14
night,at,0.5995318326820931,14
made,fair,0.5994625064018113,6
fair,made,0.5994625064018113,6
go,boy,0.5990618365267748,5
boy,go,0.5990618365267748,5
the,winds,0.5990056317276925,9
the,wreck,0.5990056317276925,9
winds,the,0.5990056317276925,9
wreck,the,0.5990056317276925,9
with,child,0.5989154234417056,19
child,with,0.5989154234417056,19
good,bid,0.5988300385979389,9
bid,good,0.5988300385979389,9
this,speech,0.5986825952144472,6
speech,this,0.5986825952144472,6
ll,answer,0.5985562550006389,7
answer,ll,0.5985562550006389,7
your,self,0.598219527337402,6
self,your,0.598219527337402,6
then,wilt,0.5979881784227112,7
wilt,then,0.5979881784227112,7
the,field,0.5977339046640552,31
field,the,0.5977339046640552,31
misery,my,0.597496445733785,5
my,misery,0.597496445733785,5
my,joys,0.597496445733785,5
joys,my,0.597496445733785,5
their,hands,0.5970430322783985,6
hands,their,0.5970430322783985,6
an,into,0.5970052691826915,5
into,an,0.5970052691826915,5
the,sun,0.5969326231048273,57
sun,the,0.5969326231048273,57
thy,fortune,0.5969057276671051,11
fortune,thy,0.5969057276671051,11
he,hath,0.5968503977745069,98
hath,he,0.5968503977745069,98
will,doubt,0.5968385214433026,8
doubt,will,0.5968385214433026,8
heaven,god,0.596812309068947,6
god,heaven,0.596812309068947,6
too,great,0.5966385984618949,7
great,too,0.5966385984618949,7
with,age,0.5964769303317602,12
age,with,0.5964769303317602,12
as,seem,0.5963889363122304,10
seem,as,0.5963889363122304,10
you,deal,0.5962883935448169,5
deal,you,0.5962883935448169,5
hear,me,0.5962674500643844,57
me,hear,0.5962674500643844,57
unto,time,0.5961376230236348,5
time,unto,0.5961376230236348,5
to,capitol,0.5960999385703244,10
to,unknown,0.5960999385703244,8
to,task,0.5960999385703244,6
to,catch,0.5960999385703244,6
to,teach,0.5960999385703244,14
to,beholding,0.5960999385703244,6
to,strive,0.5960999385703244,6
to,complain,0.5960999385703244,6
capitol,to,0.5960999385703244,10
unknown,to,0.5960999385703244,8
complain,to,0.5960999385703244,6
beholding,to,0.5960999385703244,6
task,to,0.5960999385703244,6
catch,to,0.5960999385703244,6
teach,to,0.5960999385703244,14
strive,to,0.5960999385703244,6
we,ll,0.5960844527566718,73
ll,we,0.5960844527566718,73
the,wall,0.5959791770975047,13
wall,the,0.5959791770975047,13
then,fight,0.595949233447999,5
fight,then,0.595949233447999,5
hear,st,0.5955709070411301,7
st,hear,0.5955709070411301,7
shall,ne,0.5953558920279569,7
ne,shall,0.5953558920279569,7
him,call,0.5951839566298867,30
such,two,0.5951839566298867,5
call,him,0.5951839566298867,30
two,such,0.5951839566298867,5
of,gloucester,0.5950836924064462,20
gloucester,of,0.5950836924064462,20
a,condition,0.5948456576063501,6
a,traitor,0.5948456576063501,22
a,wench,0.5948456576063501,8
condition,a,0.5948456576063501,6
traitor,a,0.5948456576063501,22
wench,a,0.5948456576063501,8
be,worst,0.594689126884921,6
worst,be,0.594689126884921,6
as,soon,0.5944544365350308,8
soon,as,0.5944544365350308,8
what,ha,0.5944075136802606,6
what,command,0.5944075136802606,7
ha,what,0.5944075136802606,6
command,what,0.5944075136802606,7
sir,believe,0.5942824108472182,5
believe,sir,0.5942824108472182,5
say,right,0.5941365030743346,6
right,say,0.5941365030743346,6
they,though,0.5941156631078294,12
though,they,0.5941156631078294,12
i,beseech,0.5940544514889168,48
beseech,i,0.5940544514889168,48
tell,thee,0.5939787396289904,28
thee,tell,0.5939787396289904,28
are,men,0.5937340896467983,22
men,are,0.5937340896467983,22
us,our,0.5936440542022887,42
our,us,0.5936440542022887,42
your,hands,0.5934730923129403,21
hands,your,0.5934730923129403,21
and,milan,0.5934701196580039,7
milan,and,0.5934701196580039,7
off,from,0.5929143206474073,11
from,off,0.5929143206474073,11
d,wherein,0.5926593449176443,6
wherein,d,0.5926593449176443,6
if,fight,0.5925703410272,7
fight,if,0.5925703410272,7
an,every,0.592360364136928,5
every,an,0.592360364136928,5
me,loves,0.5923245625319682,8
loves,me,0.5923245625319682,8
here,stand,0.5917991986842529,11
stand,here,0.5917991986842529,11
man,nor,0.5917087559960378,11
nor,man,0.5917087559960378,11
it,seven,0.5914895106630482,5
seven,it,0.5914895106630482,5
ll,fight,0.5913776703735155,5
fight,ll,0.5913776703735155,5
he,ld,0.5907940830013969,6
ld,he,0.5907940830013969,6
his,oath,0.590595593746615,10
oath,his,0.590595593746615,10
put,death,0.5904219900339802,5
death,put,0.5904219900339802,5
be,should,0.5902677658837171,86
should,be,0.5902677658837171,86
from,keep,0.5898369332313913,9
keep,from,0.5898369332313913,9
in,manner,0.5897406464868383,6
in,prison,0.5897406464868383,14
in,former,0.5897406464868383,5
former,in,0.5897406464868383,5
manner,in,0.5897406464868383,6
prison,in,0.5897406464868383,14
their,only,0.5895550108858485,5
only,their,0.5895550108858485,5
the,stroke,0.5892457944385363,8
the,sky,0.5892457944385363,8
the,worst,0.5892457944385363,20
the,boar,0.5892457944385363,8
the,north,0.5892457944385363,8
the,oracle,0.5892457944385363,12
worst,the,0.5892457944385363,20
north,the,0.5892457944385363,8
stroke,the,0.5892457944385363,8
sky,the,0.5892457944385363,8
oracle,the,0.5892457944385363,12
boar,the,0.5892457944385363,8
man,dead,0.5887074000153731,7
dead,man,0.5887074000153731,7
to,london,0.5885468006798785,19
london,to,0.5885468006798785,19
i,saw,0.5879803037767236,42
i,dare,0.5879803037767236,26
i,lament,0.5879803037767236,8
saw,i,0.5879803037767236,42
dare,i,0.5879803037767236,26
lament,i,0.5879803037767236,8
me,letters,0.5879597571295181,6
letters,me,0.5879597571295181,6
your,beseech,0.5879032588614258,16
beseech,your,0.5879032588614258,16
but,spoke,0.5878350304915747,7
spoke,but,0.5878350304915747,7
my,breast,0.5877366084446287,11
breast,my,0.5877366084446287,11
is,lucentio,0.5874454738061772,11
lucentio,is,0.5874454738061772,11
were,best,0.587415624875297,6
best,were,0.587415624875297,6
speak,cannot,0.5873335508918904,8
with,honours,0.5873335508918904,5
with,steel,0.5873335508918904,5
with,wit,0.5873335508918904,8
cannot,speak,0.5873335508918904,8
honours,with,0.5873335508918904,5
steel,with,0.5873335508918904,5
wit,with,0.5873335508918904,8
thou,hortensio,0.587222775612141,5
hortensio,thou,0.587222775612141,5
see,once,0.5871120285805824,5
once,see,0.5871120285805824,5
all,maid,0.5870962098812089,7
maid,all,0.5870962098812089,7
s,steel,0.58708742196385,5
s,saint,0.58708742196385,11
s,doom,0.58708742196385,5
doom,s,0.58708742196385,5
steel,s,0.58708742196385,5
saint,s,0.58708742196385,11
are,things,0.5866921496164822,7
things,are,0.5866921496164822,7
that,gives,0.5865955821809273,7
of,kings,0.5865955821809273,16
kings,of,0.5865955821809273,16
gives,that,0.5865955821809273,7
this,arm,0.5864481387974356,10
arm,this,0.5864481387974356,10
her,bid,0.5860122449785132,10
her,kate,0.5860122449785132,6
bid,her,0.5860122449785132,10
kate,her,0.5860122449785132,6
yet,rome,0.5856135704976166,5
rome,yet,0.5856135704976166,5
will,along,0.5855154913459117,5
along,will,0.5855154913459117,5
d,wrong,0.585480760290521,12
wrong,d,0.585480760290521,12
for,fare,0.5851968869883625,5
fare,for,0.5851968869883625,5
these,off,0.5846337742965785,5
off,these,0.5846337742965785,5
me,twixt,0.5844992250200116,5
me,prithee,0.5844992250200116,10
prithee,me,0.5844992250200116,10
twixt,me,0.5844992250200116,5
since,some,0.5843891702451092,5
some,since,0.5843891702451092,5
ll,believe,0.5843158158860287,5
ll,send,0.5843158158860287,5
send,ll,0.5843158158860287,5
believe,ll,0.5843158158860287,5
noble,lord,0.584051267804532,17
lord,noble,0.584051267804532,17
them,could,0.5833053987667369,8
could,them,0.5833053987667369,8
yet,old,0.5832596651041393,8
old,yet,0.5832596651041393,8
here,who,0.5829800654243722,23
who,here,0.5829800654243722,23
a,creature,0.5826112011893385,7
creature,a,0.5826112011893385,7
men,these,0.5824677125400708,8
these,men,0.5824677125400708,8
me,help,0.5822074282404268,18
help,me,0.5822074282404268,18
the,whole,0.5814204569265797,11
whole,the,0.5814204569265797,11
for,shed,0.5814038979712234,6
for,alack,0.5814038979712234,6
